date,open,high,low,close,volume,daily_return,volatility_7d,mean_20d,mean_50d,day_type
2006-05-19,63.26,64.88,62.82,64.51,35209500.0,0.02105096549541008,0.02359607165697583,68.5145,66.1708,gain
2006-05-22,63.87,63.99,62.77,63.38,25677700.0,-0.01751666408308794,0.021728743559843382,68.396,66.1746,loss
2006-05-23,64.86,65.19,63.0,63.15,24800500.0,-0.003628905017355688,0.021837502067323312,68.24499999999999,66.12400000000001,neutral
2006-05-24,62.99,63.65,61.56,63.34,32715400.0,0.0030087094220112576,0.021987353950417187,68.00450000000001,66.0444,neutral
2006-05-25,64.26,64.45,63.29,64.33,16549000.0,0.015629933691190256,0.018435906116151736,67.753,66.0064,gain
2006-05-26,64.31,64.56,63.14,63.549,15462500.0,-0.012140525415824666,0.018650625196880852,67.41095,65.99118,loss
2006-05-30,63.29,63.3,61.2187,61.22,20121500.0,-0.0366488851122756,0.01990118383288853,66.99195,65.92238,loss
2006-05-31,61.755,61.79,58.69,59.77,45749200.0,-0.023685070238484096,0.017424562500936103,66.39945,65.83798,loss
2006-06-01,59.85,62.28,59.52,62.17,33661000.0,0.040153923372929556,0.025454404182565955,65.95095,65.84518,gain
2006-06-02,62.99,63.1,60.88,61.66,24492400.0,-0.008203313495255049,0.025547574738523187,65.47745,65.84497999999999,neutral
2006-06-05,61.15,61.15,59.97,60.0,21635200.0,-0.02692182938696075,0.02682248418725647,64.88295,65.84178,loss
2006-06-06,60.22,60.63,58.91,59.723,25929900.0,-0.004616666666666713,0.02495125631907812,64.2746,65.83704,neutral
2006-06-07,60.1,60.4,58.35,58.565,26803800.0,-0.019389514927247498,0.025189925257833288,63.65135,65.81814,loss
2006-06-08,58.44,60.93,57.15,60.76,49910100.0,0.037479723384273855,0.028176700366952565,63.159349999999996,65.85914000000001,gain
2006-06-09,61.18,61.56,59.13,59.52,27708500.0,-0.020408163265306034,0.027756043231314913,62.727850000000004,65.80293999999999,loss
2006-06-12,58.83,59.73,56.96,57.0,25635200.0,-0.04233870967741937,0.025118217891043442,62.19285,65.68794,loss
2006-06-13,57.61,59.1,57.36,58.33,38594400.0,0.023333333333333206,0.02852218219033004,61.71985000000001,65.60014,gain
2006-06-14,58.28,58.78,56.69,57.61,31362000.0,-0.012343562489285032,0.027381527087536814,61.351350000000004,65.49934,loss
2006-06-15,57.3,59.74,56.75,59.38,42513700.0,0.030723832667939543,0.030630232667824327,61.05735000000001,65.46354,gain
2006-06-16,58.955,59.19,57.5197,57.56,29932200.0,-0.030650050522061267,0.032055047164296864,60.77635,65.27054,loss
2006-06-19,57.83,58.18,57.0,57.2,25163400.0,-0.006254343293954134,0.026922186546268892,60.41085,64.98974,neutral
2006-06-20,57.61,58.35,57.29,57.47,24034800.0,0.004720279720279663,0.02670946714267502,60.11535,64.74334,neutral
2006-06-21,57.74,58.71,57.3,57.86,30832000.0,0.006786149295284538,0.021014314812289707,59.85085,64.52714,neutral
2006-06-22,58.2,59.75,58.07,59.58,34486900.0,0.029726927065329978,0.022185619002371794,59.66284999999999,64.35894,gain
2006-06-23,59.72,60.17,58.73,58.83,23578700.0,-0.012588116817724093,0.022214430384946658,59.38785,64.20134,loss
2006-06-26,59.17,59.2,58.37,58.99,16662000.0,0.0027197008329085115,0.018672793357711392,59.15990000000001,64.05176,neutral
2006-06-27,59.09,59.22,57.4,57.43,19664700.0,-0.026445160196643558,0.017588298117783535,58.9704,63.90414,loss
2006-06-28,57.29,57.3,55.41,56.02,30382300.0,-0.0245516280689535,0.019853425217883146,58.7829,63.700140000000005,loss
2006-06-29,56.76,59.09,56.39,58.97,31192800.0,0.052659764369867856,0.029029595768586644,58.622899999999994,63.56654,gain
2006-06-30,57.59,57.75,56.5,57.27,26417700.0,-0.02882821773783273,0.03148588733822389,58.4034,63.35934,loss
2006-07-03,57.52,58.18,57.34,57.95,6956100.0,0.011873581281648393,0.029219435520606008,58.3009,63.17754,gain
2006-07-05,57.15,57.6,56.56,57.0015,18508600.0,-0.016367558239862023,0.029447352135465458,58.16482500000001,63.002570000000006,loss
2006-07-06,57.09,57.4,55.61,55.77,22614600.0,-0.021604694613299613,0.029934916959796446,58.025075,62.79457,loss
2006-07-07,55.48,56.55,54.67,55.4,28548600.0,-0.006634391249775939,0.02877117471886131,57.75707500000001,62.53957,neutral
2006-07-10,55.7,56.49,54.5,55.0,18905200.0,-0.0072202166064981865,0.02750386422158702,57.53107500000001,62.25237,neutral
2006-07-11,55.11,55.99,54.53,55.65,29465100.0,0.011818181818181728,0.015700203530655148,57.463575000000006,61.95757,gain
2006-07-12,55.17,55.24,52.9176,52.96,33118900.0,-0.04833782569631617,0.020866876520399383,57.195074999999996,61.62477,loss
2006-07-13,52.03,54.12,51.41,52.25,44639500.0,-0.013406344410876181,0.018292346295565663,56.927075,61.23737,loss
2006-07-14,52.5,52.89,50.16,50.67,35465600.0,-0.030239234449760732,0.019250126157361016,56.491575,60.82797000000001,loss
2006-07-17,51.73,53.11,51.65,52.37,36590800.0,0.03355042431418975,0.026676361806232552,56.232074999999995,60.45277,gain
2006-07-18,53.16,53.85,51.85,52.9,35730300.0,0.010120297880465978,0.02762107429596528,56.017075,60.072970000000005,gain
2006-07-19,52.96,55.08,52.36,54.1,49669400.0,0.022684310018903586,0.029680913053354917,55.848575,59.717169999999996,gain
2006-07-20,60.96,61.59,59.72,60.5,70433800.0,0.1182994454713493,0.05468276397628983,55.980575,59.50657,gain
2006-07-21,59.82,61.15,59.64,60.72,31853300.0,0.0036363636363636598,0.04805527979271517,56.037575000000004,59.30897000000001,neutral
2006-07-24,61.26,62.1,60.43,61.42,25816300.0,0.01152832674571802,0.045988642559226106,56.167075,59.174369999999996,gain
2006-07-25,61.78,62.09,60.78,61.928,21038200.0,0.008270921523933605,0.040344341275889525,56.31397499999999,59.058930000000004,neutral
2006-07-26,62.0,64.64,61.68,63.87,32086700.0,0.03135899754553684,0.04031822315952705,56.63597500000001,58.98053,gain
2006-07-27,64.505,65.02,62.86,63.4,26251600.0,-0.007358697354000299,0.042209195902853366,57.004975,58.94893,neutral
2006-07-28,63.94,65.68,63.5,65.59,24696700.0,0.034542586750788695,0.04224894588426954,57.335975000000005,58.955529999999996,gain
2006-07-31,66.83,68.63,66.28,67.96,31887200.0,0.03613355694465614,0.017117108691182558,57.870475,59.05112999999999,gain
2006-08-01,67.22,67.93,65.94,67.18,25420200.0,-0.011477339611535964,0.019806893703001677,58.331975,59.104530000000004,loss
2006-08-02,67.65,68.68,67.51,68.16,19670300.0,0.014587674903244752,0.01975857736719503,58.8899,59.20013,gain
2006-08-03,67.91,70.0,67.8096,69.59,30037300.0,0.02098004694835698,0.019604308577638025,59.5809,59.32893,gain
2006-08-04,67.05,68.61,64.96,68.3,66173800.0,-0.01853714614168711,0.02237445180525089,60.22589999999999,59.42813,loss
2006-08-07,67.72,69.6,66.31,67.21,44482600.0,-0.015959004392386622,0.023674531443257315,60.83639999999999,59.48573,loss
2006-08-08,67.09,67.112,64.51,64.78,35638000.0,-0.036155334027674346,0.025756281731881162,61.292899999999996,59.510349999999995,loss
2006-08-09,65.43,65.6,63.4,63.59,34137100.0,-0.01836986724297618,0.020105462141472547,61.824400000000004,59.55775,loss
2006-08-10,63.25,64.81,62.7,64.07,24920000.0,0.007548356659851985,0.0210232970383024,62.4154,59.64375,neutral
2006-08-11,63.25,64.13,62.58,63.65,27768900.0,-0.006555330107694601,0.0188894943842482,63.0644,59.67335,neutral
2006-08-14,64.05,65.22,63.6,63.94,25629300.0,0.004556166535742312,0.01510139558941961,63.6429,59.71895000000001,neutral
2006-08-15,65.34,66.5,64.8,66.45,30762600.0,0.03925555208007525,0.024037651473501367,64.32039999999999,59.84795,gain
2006-08-16,67.1,68.07,66.33,67.98,27903000.0,0.023024830699774235,0.025203251997264947,65.0144,60.013090000000005,gain
2006-08-17,68.0,68.66,67.18,67.59,20755300.0,-0.005736981465136792,0.019532529173806403,65.3689,60.19359,neutral
2006-08-18,67.71,68.4,67.26,67.91,19155500.0,0.004734428169847593,0.016376807545637154,65.7284,60.336589999999994,neutral
2006-08-21,67.3,67.31,66.15,66.56,18793800.0,-0.01987925195111173,0.01984786097431327,65.9854,60.47738999999999,loss
2006-08-22,66.68,68.32,66.5,67.62,20606000.0,0.015925480769230838,0.01936065614637671,66.27000000000001,60.68979,gain
2006-08-23,68.0,68.65,66.94,67.31,19152100.0,-0.004584442472641226,0.019995579650027066,66.442,60.86939,neutral
2006-08-24,67.89,68.19,66.27,67.81,23399700.0,0.007428316743425922,0.014422192469550647,66.6625,61.073389999999996,neutral
2006-08-25,67.34,69.05,67.31,68.75,19427100.0,0.013862262203214737,0.012601389440406733,66.8205,61.26079000000001,gain
2006-08-28,68.5,68.61,66.68,66.98,26362900.0,-0.025745454545454516,0.0162924548545108,66.7715,61.44919,loss
2006-08-29,66.99,67.26,65.12,66.48,33833300.0,-0.007464914899970143,0.016206625730117975,66.7365,61.63479,neutral
2006-08-30,67.335,67.82,66.68,66.96,24290800.0,0.0072202166064980755,0.014642198564604613,66.6765,61.82459000000001,neutral
2006-08-31,67.28,68.3,66.66,67.85,20524900.0,0.013291517323775315,0.014220960854769309,66.5895,62.024390000000004,gain
2006-09-01,68.48,68.65,67.82,68.38,14589100.0,0.0078113485630066926,0.014243539062772329,66.5935,62.200390000000006,neutral
2006-09-05,68.97,71.5,68.55,71.48,36159200.0,0.045334893243638597,0.021734823809970084,66.807,62.453390000000006,gain
2006-09-06,71.08,71.69,69.7,70.03,34789400.0,-0.020285394515948574,0.023864348397960554,67.0695,62.674189999999996,loss
2006-09-07,70.6,73.48,70.25,72.8,45284200.0,0.039554476652863046,0.02357063017319987,67.53,62.981590000000004,gain
2006-09-08,73.37,73.57,71.91,72.52,31997200.0,-0.0038461538461538325,0.023102246601689615,67.9525,63.31159,neutral
2006-09-11,72.43,73.73,71.42,72.5,33897300.0,-0.00027578599007160864,0.023568998276205892,68.395,63.58219,neutral
2006-09-12,72.81,73.45,71.45,72.63,60167400.0,0.001793103448275879,0.023835117380781527,68.82950000000001,63.88938999999999,neutral
2006-09-13,72.85,74.32,72.3,74.2,40933500.0,0.021616411950984515,0.024191117307378135,69.21700000000001,64.21439000000001,gain
2006-09-14,73.72,74.67,73.46,74.17,28633200.0,-0.00040431266846363556,0.019380521595948632,69.5265,64.55776,neutral
2006-09-15,74.6,74.98,73.29,74.1,35066200.0,-0.0009437778077391323,0.016221087189767947,69.852,64.92436,neutral
2006-09-18,73.8,74.86,73.3,73.89,25188500.0,-0.002834008097165941,0.00877347080107714,70.151,65.29416,neutral
2006-09-19,74.1,74.36,72.8,73.77,25358900.0,-0.0016240357287861107,0.008557565863109913,70.5115,65.66956,neutral
2006-09-20,74.38,75.68,74.22,75.26,29385400.0,0.020197912430527376,0.01069290622369299,70.89349999999999,66.06176,gain
2006-09-21,75.25,76.06,74.02,74.65,28361600.0,-0.008105235184693083,0.011842142713363892,71.26050000000001,66.49556000000001,neutral
2006-09-22,74.3,74.34,72.58,73.0,23754000.0,-0.022103148024112618,0.012504566360225476,71.52000000000001,66.91056,loss
2006-09-25,73.81,75.86,73.72,75.75,30678300.0,0.03767123287671237,0.0196727442245832,71.87,67.41216,gain
2006-09-26,76.18,77.78,76.1,77.61,39391000.0,0.024554455445544576,0.021091430833004757,72.4015,67.91696,gain
2006-09-27,77.17,77.47,75.82,76.41,28941900.0,-0.015461925009663702,0.02254497869978421,72.898,68.38716000000001,loss
2006-09-28,77.02,77.48,75.95,77.01,25843200.0,0.007852375343541551,0.022363421417248022,73.4005,68.84536,neutral
2006-09-29,77.11,77.52,76.68,76.98,14493300.0,-0.00038955979742894,0.021582242728981498,73.857,69.17496,neutral
2006-10-02,75.1,75.87,74.3,74.86,25451400.0,-0.027539620680696375,0.02438204254625211,74.181,69.45776,loss
2006-10-03,74.45,74.95,73.19,74.07,28239600.0,-0.010553032327010547,0.022933006505357092,74.3105,69.71076,loss
2006-10-04,74.1,75.462,73.16,75.38,29610100.0,0.017685972728500143,0.01863811428456449,74.578,69.9798,gain
2006-10-05,74.53,76.16,74.13,74.83,24424400.0,-0.0072963650835765614,0.015025636280492161,74.67949999999999,70.199,neutral
2006-10-06,74.42,75.04,73.81,74.22,16677100.0,-0.00815181077108107,0.014427595470074946,74.7645,70.4154,neutral
2006-10-09,73.8,75.08,73.53,74.63,15650800.0,0.00552411748854742,0.014131099799468324,74.87100000000001,70.59620000000001,neutral
2006-10-10,74.54,74.58,73.08,73.81,18985300.0,-0.010987538523381968,0.014198802476984398,74.92999999999999,70.7132,loss
2006-10-11,73.42,73.98,72.6,73.23,20423400.0,-0.007858013819265652,0.01072350544432927,74.8815,70.8342,neutral
2006-10-12,73.61,75.39,73.6,75.26,21173400.0,0.02772087942100243,0.015134824436104066,74.936,70.9762,gain
2006-10-13,75.63,76.88,74.74,75.02,24435600.0,-0.003188944990698994,0.013593689295659461,74.982,71.0848,neutral
2006-10-16,75.19,75.88,74.789,75.4,18167600.0,0.005065315915755875,0.013380880233699903,75.0575,71.2268,neutral
2006-10-17,75.04,75.27,74.04,74.29,17175900.0,-0.0147214854111406,0.014338998149026647,75.0835,71.36840000000001,loss
2006-10-18,74.75,78.59,73.91,74.53,40496700.0,0.0032305828509893164,0.014223390788449088,75.047,71.5634,neutral
2006-10-19,79.26,79.95,78.16,78.99,54034900.0,0.059841674493492425,0.02573067498281384,75.264,71.87140000000001,gain
2006-10-20,78.97,79.99,78.67,79.95,22836200.0,0.012153437143942458,0.024496297359334732,75.6115,72.18900000000001,gain
2006-10-23,79.99,81.9,79.75,81.46,29732400.0,0.018886804252657763,0.023822066261641617,75.897,72.5452,gain
2006-10-24,81.21,81.68,80.2,81.05,16543300.0,-0.005033145101890457,0.024022362171853443,76.069,72.8874,neutral
2006-10-25,81.35,82.0,81.01,81.68,17329100.0,0.007772979642196365,0.023925977941527662,76.33250000000001,73.192,neutral
2006-10-26,81.9,82.6,81.13,82.19,15455600.0,0.006243878550440618,0.02122189802536842,76.5915,73.4762,neutral
2006-10-27,81.75,82.45,80.01,80.41,21248800.0,-0.02165713590461127,0.025184046697509593,76.763,73.7326,loss
2006-10-30,79.985,80.9,79.5,80.42,17854200.0,0.00012436264146264975,0.013224698721905492,77.04100000000001,73.9828,neutral
2006-10-31,81.45,81.68,80.23,81.08,17909800.0,0.008206913703058927,0.012829838791840053,77.3915,74.2732,neutral
2006-11-01,81.1,81.38,78.36,79.16,21828300.0,-0.023680315737543145,0.013599729160110713,77.5805,74.50399999999999,loss
2006-11-02,78.915,79.32,78.5,78.98,16624400.0,-0.002273875694795313,0.01360488865278737,77.78800000000001,74.7374,neutral
2006-11-03,79.36,79.53,77.79,78.29,15424600.0,-0.008736388959230124,0.012704072071043104,77.9915,74.947,neutral
2006-11-06,78.95,80.06,78.43,79.71,15520600.0,0.018137693191978332,0.015166270082251935,78.24549999999999,75.1662,gain
2006-11-07,80.45,81.0,80.13,80.51,18783300.0,0.010036381884330758,0.013777128665300018,78.5805,75.43679999999999,gain
2006-11-08,80.02,82.69,79.89,82.45,24675600.0,0.024096385542168752,0.016456773451728357,79.0415,75.75619999999999,gain
2006-11-09,82.9,84.69,82.12,83.34,32966200.0,0.010794420861127918,0.01660370504111558,79.44550000000001,76.0838,gain
2006-11-10,83.55,83.6,82.5,83.12,13352300.0,-0.0026397888168946393,0.01201728966943492,79.8505,76.3892,neutral
2006-11-13,83.22,84.45,82.64,84.35,16095500.0,0.014797882579403066,0.01152992725026408,80.298,76.70859999999999,gain
2006-11-14,84.8,85.0,83.9,85.0,21034100.0,0.007705986959098965,0.008462951366871183,80.8335,76.979,neutral
2006-11-15,85.05,85.9,84.0,84.05,23404400.0,-0.011176470588235343,0.011528777813456955,81.3095,77.2594,loss
2006-11-16,84.87,86.3,84.62,85.61,24783600.0,0.018560380725758607,0.012249355701840286,81.6405,77.51559999999999,gain
2006-11-17,85.145,85.94,85.0,85.85,16658000.0,0.002803410816493379,0.010334148377853014,81.9355,77.78219999999999,neutral
2006-11-20,85.4,87.0,85.2,86.47,20385500.0,0.007221898660454418,0.010134700577851574,82.18599999999999,78.0616,neutral
2006-11-21,87.42,88.6,87.11,88.6,22238100.0,0.024632820631432795,0.011686058607424004,82.5635,78.381,gain
2006-11-22,88.99,90.75,87.85,90.31,23997900.0,0.019300225733634324,0.012158525805811931,82.99499999999999,78.7032,gain
2006-11-24,89.53,93.08,89.5,91.63,18524200.0,0.014616321559074219,0.012234403141602988,83.46700000000001,79.05239999999999,gain
2006-11-27,92.51,93.159,89.5,89.54,38387000.0,-0.02280912364945964,0.015950716965608163,83.9235,79.3612,loss
2006-11-28,90.36,91.97,89.91,91.81,37006200.0,0.02535179807907073,0.01679965650101439,84.493,79.7196,gain
2006-11-29,93.0,93.15,90.25,91.8,41324400.0,-0.00010892059688494271,0.017046447361270808,85.029,80.0802,neutral
2006-11-30,92.215,92.68,91.06,91.66,31088800.0,-0.0015250544662309684,0.017574515018124105,85.654,80.4082,neutral
2006-12-01,91.8,92.33,90.1,91.32,28395700.0,-0.003709360680776874,0.016466573802742517,86.27099999999999,80.7416,neutral
2006-12-04,91.88,92.05,90.5,91.12,25340600.0,-0.0021901007446341048,0.01518916435324646,86.9125,81.104,neutral
2006-12-05,91.655,92.33,90.87,91.27,23672800.0,0.0016461808604038008,0.014053322381577638,87.4905,81.4144,neutral
2006-12-06,90.645,91.39,89.67,89.83,22792300.0,-0.01577736386545414,0.012337612929981012,87.95649999999999,81.6588,loss
2006-12-07,90.025,90.5,86.9,87.04,35886700.0,-0.031058666369809584,0.011832603412277883,88.186,81.8714,loss
2006-12-08,87.23,89.39,87.0,88.26,28009900.0,0.014016544117646967,0.014264137297571332,88.43199999999999,82.09639999999999,gain
2006-12-11,88.9,89.3,88.05,88.75,17849300.0,0.00555177883525948,0.014833400263455074,88.7135,82.3318,neutral
2006-12-12,88.61,88.84,85.53,86.14,36665000.0,-0.029408450704225375,0.017537964763727647,88.803,82.5574,loss
2006-12-13,87.95,89.07,87.15,89.05,30609000.0,0.033782214998839155,0.023752758845814972,89.0055,82.85700000000001,gain
2006-12-14,89.05,90.0,88.26,88.55,29726100.0,-0.005614823133071267,0.023672649055344348,89.23049999999999,83.1204,neutral
2006-12-15,89.02,89.22,87.33,87.72,26426400.0,-0.009373235460191975,0.023265149812150127,89.336,83.37819999999999,neutral
2006-12-18,87.625,88.0,84.59,85.47,25770600.0,-0.025649794801641534,0.02225179882562149,89.317,83.6032,loss
2006-12-19,84.73,86.68,83.62,86.31,32550200.0,0.00982800982800991,0.021788739785634597,89.309,83.8368,neutral
2006-12-20,86.47,86.67,84.74,84.76,20274700.0,-0.017958521608156586,0.022064053284833806,89.11699999999999,84.0558,loss
2006-12-21,84.6956,85.48,82.2,82.9,32271400.0,-0.021944313355356293,0.020913902672814795,88.7465,84.2492,loss
2006-12-22,83.46,84.0391,81.6,82.2,21903700.0,-0.008443908323281124,0.011931311654508985,88.275,84.38799999999999,neutral
2006-12-26,82.15,82.57,80.89,81.51,17524600.0,-0.008394160583941601,0.011755221443511146,87.8735,84.51780000000001,neutral
2006-12-27,78.15,82.0,76.77,81.52,69134100.0,0.00012268433321049876,0.012587620247736322,87.35900000000001,84.6402,neutral
2006-12-28,80.22,81.25,79.65,80.87,39995600.0,-0.007973503434739793,0.01062674878480389,86.8125,84.77179999999998,neutral
2006-12-29,83.95,85.4,83.36,84.84,38443900.0,0.049091133918634844,0.023752298510773658,86.4715,84.978,gain
2007-01-03,86.29,86.58,81.9,83.8,44225700.0,-0.012258368694012312,0.023214191162686304,86.0955,85.0742,loss
2007-01-04,84.05,85.95,83.82,85.66,30259300.0,0.02219570405727933,0.022692698968745276,85.82249999999999,85.1884,gain
2007-01-05,85.77,86.2,84.4,85.05,29812200.0,-0.007121176745272018,0.022568176029108742,85.5115,85.2602,neutral
2007-01-08,85.96,86.53,85.28,85.47,28468100.0,0.004938271604938205,0.021789215106330067,85.29350000000001,85.3486,neutral
2007-01-09,86.45,92.98,85.15,92.57,119617800.0,0.08307008307008301,0.03560245339117135,85.57000000000001,85.56639999999999,gain
2007-01-10,94.75,97.8,93.45,97.0,105460000.0,0.04785567678513569,0.03483745909747973,86.007,85.8626,gain
2007-01-11,95.94,96.78,95.1,95.8,51437600.0,-0.012371134020618624,0.036015562288971355,86.3595,86.17040000000001,loss
2007-01-12,94.59,95.06,93.23,94.62,46881800.0,-0.012317327766179442,0.03602383599413938,86.7835,86.4544,loss
2007-01-16,95.68,97.25,95.45,97.1,44431300.0,0.02621010357218334,0.03613288754022818,87.186,86.77480000000001,gain
2007-01-17,97.56,97.6,94.82,94.95,58795000.0,-0.022142121524201808,0.0382968645833305,87.506,87.09060000000001,loss
2007-01-18,92.1,92.11,89.05,89.07,84450200.0,-0.06192733017377572,0.04860290927877081,87.5735,87.2924,loss
2007-01-19,88.63,89.65,88.12,88.5,48731200.0,-0.006399461098012704,0.03513521667288354,87.725,87.4966,neutral
2007-01-22,89.14,89.16,85.65,86.79,51929500.0,-0.019322033898305002,0.026002201377355507,87.749,87.6382,loss
2007-01-23,85.73,87.51,85.51,85.7,43122300.0,-0.01255905058186435,0.025998569131892437,87.796,87.74199999999999,loss
2007-01-24,86.68,87.15,86.08,86.7,33136200.0,0.011668611435239118,0.027991293687942218,87.986,87.82700000000001,gain
2007-01-25,87.111,88.5,86.03,86.25,32356200.0,-0.005190311418685201,0.02288504495217349,88.1885,87.8852,neutral
2007-01-26,87.115,87.37,84.99,85.38,35245500.0,-0.010086956521739188,0.022847919433945076,88.38199999999999,87.93039999999999,loss
2007-01-29,86.3,86.65,85.53,85.94,32202300.0,0.006558913094401486,0.010813319193160267,88.603,87.96220000000001,neutral
2007-01-30,86.43,86.49,85.25,85.55,20641800.0,-0.004538049802187527,0.010797397971947191,88.837,87.97320000000002,neutral
2007-01-31,84.86,86.0,84.35,85.73,30573900.0,0.0021040327293981864,0.008849613817923556,88.88149999999999,88.0068,neutral
2007-02-01,86.23,86.27,84.74,84.74,23726500.0,-0.01154788288813724,0.008649190706907992,88.9285,87.98939999999999,loss
2007-02-02,84.12,85.25,83.7,84.75,22197500.0,0.0001180080245457571,0.006547806452686727,88.883,87.9674,neutral
2007-02-05,84.3,85.23,83.94,83.94,20673300.0,-0.009557522123893825,0.006961169850546789,88.8275,87.91680000000001,neutral
2007-02-06,84.45,84.47,82.86,84.15,30871200.0,0.0025017869907077994,0.006702629327415786,88.76149999999998,87.82779999999998,neutral
2007-02-07,84.48,86.38,83.55,86.15,38100900.0,0.023767082590612,0.011688380775048976,88.4405,87.7446,gain
2007-02-08,85.43,86.51,85.41,86.18,24251100.0,0.00034822983168902866,0.011488042660941935,87.8995,87.6356,neutral
2007-02-09,85.88,86.2,83.21,83.27,30733600.0,-0.03376653515896977,0.017431053378497742,87.273,87.5102,loss
2007-02-12,84.43,85.18,83.63,84.88,25859700.0,0.019334694367719507,0.019041826150472344,86.786,87.3716,gain
2007-02-13,85.16,85.29,84.3,84.7,20749500.0,-0.002120640904806681,0.019065983372786092,86.166,87.2296,neutral
2007-02-14,84.63,85.64,84.57,85.3,18142200.0,0.007083825265643329,0.018699071043088808,85.6835,87.1024,neutral
2007-02-15,85.44,85.62,84.78,85.21,12987900.0,-0.001055099648300195,0.018745691316661497,85.4905,86.98020000000001,neutral
2007-02-16,85.25,85.41,84.66,84.83,14281000.0,-0.004459570472949093,0.01612043868955756,85.30699999999999,86.8544,neutral
2007-02-20,84.65,86.16,84.16,85.9,22060800.0,0.01261346221855475,0.017068416798109342,85.2625,86.74700000000001,gain
2007-02-21,85.98,89.49,85.96,89.2,41261200.0,0.038416763678696064,0.015210646528088005,85.4375,86.7344,gain
2007-02-22,90.8,90.81,88.53,89.51,29936600.0,0.003475336322869893,0.01475827807436508,85.578,86.78379999999999,neutral
2007-02-23,89.16,90.34,88.85,89.07,18496200.0,-0.004915651882471339,0.015102303834777694,85.719,86.8,neutral
2007-02-26,89.84,90.0,87.61,88.65,21994600.0,-0.004715392388009332,0.015775036926774795,85.88250000000001,86.79800000000002,neutral
2007-02-27,86.3,87.08,83.41,83.93,40921900.0,-0.05324309080654255,0.0274609705396199,85.78200000000001,86.7538,loss
2007-02-28,83.0,85.6,83.0,84.61,32838400.0,0.008101989753365846,0.027670328531588576,85.735,86.665,neutral
2007-03-01,84.03,88.31,83.75,87.06,50554600.0,0.028956388133790423,0.029541903477295076,85.8015,86.63519999999998,gain
2007-03-02,86.77,87.54,85.21,85.41,30714300.0,-0.018952446588559657,0.025537643065876872,85.83500000000001,86.58900000000001,loss
2007-03-05,85.89,88.65,85.76,86.3199,29960700.0,0.010653319283456364,0.02611438814510293,85.913495,86.605998,gain
2007-03-06,87.8,88.31,87.4,88.19,25828100.0,0.021664760964736907,0.0279735495750688,86.125995,86.643598,gain
2007-03-07,88.05,88.97,87.45,87.72,22367300.0,-0.0053294024265789774,0.02798782121532,86.304495,86.702798,neutral
2007-03-08,88.59,88.72,87.46,88.0,18250400.0,0.0031919744642043835,0.016081414297517388,86.396995,86.80479799999999,neutral
2007-03-09,88.8,88.85,87.4,87.97,16137000.0,-0.0003409090909091139,0.01629131525270591,86.486495,86.920198,neutral
2007-03-12,88.07,89.99,87.99,89.87,26050300.0,0.02159827213822907,0.014699683887171995,86.816495,87.087398,gain
2007-03-13,89.41,90.6,88.4,88.4,30996100.0,-0.016356960053410474,0.014022520813619925,86.992495,87.22499800000001,loss
2007-03-14,88.6,90.0,87.92,90.0,28449500.0,0.018099547511312153,0.01478361322078216,87.257495,87.407598,gain
2007-03-15,89.96,90.36,89.31,89.57,19982100.0,-0.004777777777777881,0.013454886802456215,87.470995,87.502198,neutral
2007-03-16,89.538,89.99,89.32,89.59,20418000.0,0.00022328904767232594,0.013088980074108957,87.689995,87.617998,neutral
2007-03-19,90.24,91.55,89.59,91.13,25462900.0,0.01718941846188171,0.014134426541861755,88.00499500000001,87.72739800000001,gain
2007-03-20,91.35,91.84,91.06,91.48,17461300.0,0.0038406671787556412,0.013953818893878025,88.283995,87.855998,neutral
2007-03-21,91.99,94.0,91.65,93.87,24532000.0,0.026125929164844797,0.014887900251429225,88.517495,88.02399799999999,gain
2007-03-22,93.73,94.36,93.0,93.96,20053300.0,0.0009587727708531002,0.011554559579427559,88.739995,88.051798,neutral
2007-03-23,93.35,94.07,93.3,93.52,16103000.0,-0.004682843763303524,0.011708927765377004,88.962495,87.98219800000001,neutral
2007-03-26,93.99,95.9,93.3,95.85,30892400.0,0.02491445680068427,0.012680255282415492,89.322495,87.98319799999999,gain
2007-03-27,95.71,96.83,95.0,95.46,33287600.0,-0.0040688575899843205,0.01330849417339333,89.89899499999999,87.99999799999999,neutral
2007-03-28,94.88,95.4,93.15,93.24,33654900.0,-0.023255813953488413,0.017402786899258126,90.330495,87.92279799999999,loss
2007-03-29,94.19,94.19,92.23,93.75,25918700.0,0.005469755469755588,0.0174204739676577,90.664995,87.89879799999999,neutral
2007-03-30,94.28,94.68,92.75,92.91,21448500.0,-0.008960000000000079,0.014707898416468872,91.039995,87.975598,neutral
2007-04-02,94.14,94.25,93.02,93.65,17928300.0,0.007964697018620237,0.015125609113107799,91.40650000000001,88.078598,neutral
2007-04-03,94.14,95.23,93.76,94.5,20854800.0,0.009076348104644971,0.015364486008333936,91.72200000000001,88.232798,neutral
2007-04-04,94.94,95.14,94.13,94.27,17028000.0,-0.002433862433862455,0.011414911722911415,92.0495,88.404198,neutral
2007-04-05,94.12,94.68,93.52,94.68,12697000.0,0.0043492097167709964,0.01164059061086051,92.3835,88.56379799999999,neutral
2007-04-09,95.21,95.3,93.04,93.65,14762200.0,-0.010878749471905369,0.008126053801025278,92.66749999999999,88.711798,loss
